CustomerID,Age,TypeofContact,CityTier,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
203684,40,Company Invited,1,Salaried,Male,4,4,Basic,3,Married,3,1,5,1,3,Manager,25150
203685,33,Self Enquiry,3,Salaried,Male,4,6,Basic,3,Married,5,0,3,1,3,Senior Manager,28288
203686,41,Self Enquiry,3,Small Business,Male,3,4,Premium,4,Single,3,0,4,1,2,VP,38511
203687,46,Self Enquiry,2,Salaried,Female,3,6,Premium,3,Married,6,0,1,1,2,Senior Manager,28434
203688,31,Company Invited,1,Large Business,Female,4,5,Basic,5,Unmarried,2,0,3,0,2,Executive,23646
203689,25,Company Invited,2,Small Business,Male,3,4,Basic,3,Married,2,0,4,1,2,Executive,20823
203690,31,Company Invited,2,Salaried,Female,4,5,Basic,3,Married,8,0,5,1,3,Executive,20858
203691,32,Self Enquiry,3,Large Business,Male,3,4,Premium,3,Married,3,0,5,0,2,Manager,27024
203692,28,Self Enquiry,1,Small Business,Female,4,4,Basic,3,Unmarried,3,0,4,1,3,Executive,22123
203693,30,Self Enquiry,3,Small Business,Female,3,6,Basic,4,Unmarried,3,0,1,1,2,Executive,21438
203694,30,Company Invited,1,Salaried,Male,4,2,Basic,3,Unmarried,2,1,3,0,2,Manager,24972
203695,31,Self Enquiry,3,Small Business,Male,4,5,Basic,5,Married,4,0,1,0,3,Senior Manager,25818
203696,35,Self Enquiry,1,Small Business,Male,4,2,Basic,3,Married,2,1,1,0,2,Executive,21610
203697,34,Company Invited,3,Small Business,Female,4,4,Basic,4,Unmarried,2,0,1,0,1,Manager,23825
203698,50,Self Enquiry,3,Small Business,Female,4,4,Basic,3,Unmarried,5,0,4,0,2,Manager,23185
203699,34,Self Enquiry,3,Salaried,Female,4,4,Basic,5,Unmarried,4,1,5,0,1,Senior Manager,27242
203700,39,Company Invited,1,Small Business,Female,4,5,Basic,4,Married,6,0,3,0,1,Executive,21146
203701,32,Self Enquiry,3,Small Business,Male,4,4,Basic,3,Married,4,0,5,1,1,Senior Manager,26839
203702,30,Self Enquiry,1,Large Business,Female,4,5,Basic,5,Married,3,0,4,0,1,Executive,20787
203703,31,Self Enquiry,1,Salaried,Male,3,2,Premium,3,Married,5,0,1,1,1,Manager,23972
203704,33,Company Invited,1,Large Business,Male,4,4,Basic,4,Unmarried,4,0,3,1,2,Executive,21396
203705,39,Self Enquiry,1,Small Business,Male,3,6,Premium,3,Married,5,1,5,0,2,Manager,24489
203706,44,Company Invited,1,Large Business,Male,3,5,Basic,3,Married,2,1,5,1,2,Executive,21115
203707,43,Self Enquiry,1,Small Business,Male,3,4,Basic,4,Married,2,0,1,1,2,Executive,21444
203708,56,Self Enquiry,1,Small Business,Male,3,5,Premium,5,Married,5,0,5,0,2,VP,37716
203709,34,Company Invited,1,Large Business,Male,3,4,Premium,4,Married,7,0,1,0,1,Manager,21733
203710,42,Self Enquiry,1,Salaried,Male,4,4,Basic,5,Married,3,0,5,1,2,Executive,20967
203711,35,Company Invited,3,Salaried,Male,3,4,Premium,3,Married,3,1,1,1,2,Manager,22679
203712,54,Company Invited,1,Small Business,Female,3,5,Premium,3,Married,6,1,1,0,1,AVP,31643
203713,44,Self Enquiry,2,Salaried,Male,4,4,Basic,3,Unmarried,2,0,1,0,1,Executive,22217
203714,35,Self Enquiry,3,Salaried,Female,3,6,Premium,3,Unmarried,7,0,1,1,1,Manager,24707
203715,22,Self Enquiry,3,Small Business,Male,3,4,Basic,4,Unmarried,3,0,5,1,2,Executive,21357
203716,39,Self Enquiry,1,Salaried,Female,3,5,Basic,3,Married,3,0,3,0,2,Executive,22380
203717,23,Self Enquiry,1,Small Business,Female,4,4,Basic,5,Married,3,1,3,0,2,Executive,21076
203718,32,Self Enquiry,3,Small Business,Female,4,5,Basic,3,Married,3,0,3,1,1,Manager,24146
203719,52,Self Enquiry,1,Large Business,Female,3,4,Premium,3,Married,4,0,4,1,2,Senior Manager,31794
203720,38,Self Enquiry,3,Small Business,Male,3,5,Premium,4,Married,3,0,4,0,2,Manager,22867
203721,47,Self Enquiry,1,Small Business,Male,3,4,Premium,3,Married,6,1,1,1,2,VP,38006
203722,37,Self Enquiry,1,Salaried,Male,3,4,Premium,5,Married,2,1,5,1,2,Senior Manager,26999
203723,45,Company Invited,1,Small Business,Male,3,4,Basic,4,Married,3,1,3,1,2,Executive,21020
203724,38,Self Enquiry,2,Salaried,Male,3,4,Premium,4,Married,4,0,3,1,2,Manager,22749
203725,36,Self Enquiry,3,Salaried,Male,3,4,Premium,3,Unmarried,3,1,5,0,1,Manager,24491
203726,34,Self Enquiry,1,Salaried,Male,3,2,Basic,5,Married,8,0,3,1,2,Executive,21821
203727,29,Self Enquiry,1,Salaried,Male,3,4,Basic,3,Married,3,0,1,0,1,Executive,20722
203728,40,Self Enquiry,1,Small Business,Male,4,4,Premium,3,Single,2,0,3,1,1,Senior Manager,32142
203729,47,Company Invited,3,Salaried,Male,4,5,Basic,4,Unmarried,2,0,4,1,3,Manager,26669
203730,41,Self Enquiry,1,Salaried,Female,3,4,Basic,5,Married,6,0,4,1,2,Executive,22055
203731,43,Self Enquiry,1,Small Business,Male,4,2,Basic,5,Married,7,0,4,1,1,Manager,24216
203732,36,Company Invited,1,Small Business,Male,3,4,Premium,3,Married,4,0,3,0,2,Manager,24440
203733,39,Company Invited,2,Salaried,Male,4,4,Basic,4,Married,7,0,3,1,3,Executive,21270
203734,35,Company Invited,1,Salaried,Male,4,4,Basic,5,Married,6,0,3,0,2,Manager,24024
203735,38,Self Enquiry,1,Small Business,Male,3,4,Premium,5,Unmarried,3,0,4,0,1,Manager,22891
203736,40,Company Invited,3,Salaried,Male,3,4,Premium,3,Married,4,0,3,1,1,Manager,22805
203737,44,Company Invited,1,Salaried,Male,3,4,Basic,3,Single,6,0,3,0,2,Executive,21116
203738,42,Self Enquiry,1,Salaried,Male,3,2,Premium,4,Unmarried,5,0,5,1,1,Manager,25548
203739,42,Self Enquiry,3,Small Business,Female,3,4,Premium,3,Married,2,1,1,0,2,Senior Manager,29125
203740,31,Self Enquiry,1,Small Business,Female,4,4,Basic,3,Unmarried,2,0,4,0,1,Senior Manager,28345
203741,27,Self Enquiry,2,Small Business,Female,4,4,Basic,4,Married,2,1,3,0,2,Executive,20826
203742,47,Self Enquiry,1,Small Business,Female,4,4,Basic,4,Married,6,0,3,1,3,Manager,27604
203743,41,Self Enquiry,1,Salaried,Female,3,4,Premium,3,Married,6,0,3,0,2,Manager,25191
203744,35,Self Enquiry,3,Large Business,Male,4,2,Basic,3,Married,3,0,1,0,3,Manager,25477
203745,59,Company Invited,3,Small Business,Male,3,4,Premium,4,Married,6,0,4,1,1,AVP,21383
203746,36,Self Enquiry,1,Small Business,Male,4,6,Basic,3,Married,2,0,1,1,1,Executive,21383
203747,48,Self Enquiry,1,Salaried,Female,4,5,Basic,4,Married,2,1,4,1,3,Senior Manager,29011
203748,41,Self Enquiry,1,Salaried,Female,3,4,Premium,5,Married,4,0,1,1,2,Manager,23126
203749,55,Self Enquiry,1,Small Business,Female,4,4,Basic,3,Married,6,0,3,1,2,Manager,25532
203750,32,Company Invited,3,Small Business,Female,4,4,Basic,5,Married,4,0,1,1,3,Senior Manager,28315
203751,29,Self Enquiry,1,Small Business,Female,4,4,Basic,5,Married,3,0,1,1,1,Executive,22269
203752,39,Self Enquiry,3,Small Business,Female,4,6,Basic,3,Married,4,1,3,0,1,Manager,24083
203753,27,Self Enquiry,3,Small Business,Male,3,4,Premium,3,Unmarried,3,0,1,0,1,Manager,23362
203754,59,Company Invited,1,Salaried,Male,3,4,Premium,3,Married,4,1,1,1,1,AVP,34465
203755,19,Company Invited,1,Small Business,Female,3,4,Basic,3,Single,3,0,5,1,1,Executive,20192
203756,32,Self Enquiry,2,Salaried,Male,3,2,Basic,5,Married,2,0,1,1,1,Executive,21634
203757,30,Self Enquiry,2,Salaried,Male,3,5,Basic,5,Married,6,1,5,1,2,Executive,21013
203758,46,Company Invited,3,Salaried,Female,4,4,Basic,3,Married,6,0,1,1,3,Manager,23832
203759,37,Self Enquiry,1,Salaried,Female,4,4,Basic,4,Married,6,1,4,0,1,Manager,25640
203760,44,Company Invited,3,Salaried,Male,4,4,Basic,3,Married,3,0,3,1,3,Manager,24353
203761,28,Company Invited,1,Salaried,Female,3,4,Basic,3,Single,2,1,1,1,2,Executive,21057
203762,30,Company Invited,1,Small Business,Male,3,4,Basic,3,Married,3,0,3,1,2,Executive,22490
203763,33,Company Invited,3,Small Business,Male,4,4,Basic,3,Unmarried,2,0,3,1,2,Manager,23326
203764,43,Company Invited,1,Large Business,Male,3,4,Basic,3,Married,5,0,4,1,1,Executive,21614
203765,48,Self Enquiry,1,Salaried,Female,4,4,Basic,3,Single,6,0,3,1,1,Executive,20783
203766,47,Self Enquiry,1,Salaried,Male,3,4,Premium,3,Married,5,0,1,1,2,Senior Manager,27256
203767,29,Company Invited,2,Salaried,Male,3,4,Basic,3,Married,3,0,4,0,2,Executive,21384
203768,30,Self Enquiry,1,Salaried,Male,4,6,Basic,3,Married,2,0,5,1,3,Manager,25062
203769,43,Self Enquiry,1,Salaried,Male,3,4,Basic,3,Unmarried,6,0,1,1,2,Executive,22646
203770,33,Self Enquiry,3,Small Business,Male,3,5,Premium,4,Single,2,1,1,1,1,Manager,28585
203771,47,Self Enquiry,3,Large Business,Female,3,2,Premium,5,Married,4,0,3,1,1,AVP,31903
203772,28,Self Enquiry,3,Small Business,Female,3,5,Premium,3,Married,3,0,1,1,2,Manager,22218
203773,30,Self Enquiry,2,Small Business,Male,3,5,Basic,4,Married,3,0,3,1,2,Executive,21482
203774,44,Self Enquiry,1,Small Business,Female,3,5,Premium,3,Married,6,0,3,1,2,VP,38070
203775,49,Self Enquiry,1,Salaried,Male,4,5,Premium,4,Married,6,0,3,1,2,VP,38343
203776,30,Company Invited,1,Salaried,Male,4,5,Basic,3,Single,3,1,3,1,3,Executive,21117
203777,47,Self Enquiry,3,Salaried,Female,4,4,Basic,4,Married,7,0,1,0,3,Senior Manager,25992
203778,28,Company Invited,1,Salaried,Female,4,5,Basic,5,Married,2,0,4,1,1,Executive,23452
203779,40,Self Enquiry,1,Salaried,Male,3,4,Premium,3,Married,2,0,5,1,1,Manager,22580
203780,56,Self Enquiry,1,Large Business,Male,4,5,Basic,3,Married,2,0,5,0,1,Executive,21340
203781,29,Self Enquiry,3,Small Business,Female,4,4,Basic,4,Married,3,0,1,1,1,Executive,21534
203782,31,Self Enquiry,3,Small Business,Male,3,4,Basic,3,Single,3,0,5,0,1,Executive,19759
203783,23,Self Enquiry,1,Salaried,Male,4,4,Basic,4,Single,3,1,3,1,1,Executive,21150
203784,37,Self Enquiry,3,Large Business,Female,4,5,Basic,3,Married,3,1,1,1,3,Manager,24351
203785,32,Self Enquiry,1,Salaried,Male,3,4,Premium,3,Married,3,0,5,0,1,Manager,22875
203786,35,Self Enquiry,3,Salaried,Male,4,4,Basic,3,Married,4,1,4,0,3,Senior Manager,28391
203787,30,Self Enquiry,1,Salaried,Male,3,4,Basic,5,Single,5,0,4,0,1,Executive,20740
203788,38,Self Enquiry,1,Small Business,Male,4,4,Basic,5,Married,7,1,3,0,1,Manager,22962
203789,36,Self Enquiry,1,Salaried,Female,3,5,Premium,4,Married,2,1,1,1,2,Manager,23466
203790,46,Self Enquiry,1,Salaried,Female,4,5,Basic,3,Married,2,0,4,0,1,Manager,24584
203791,37,Company Invited,2,Salaried,Male,4,5,Basic,3,Unmarried,3,0,3,1,1,Manager,22564
203792,41,Self Enquiry,1,Salaried,Male,4,4,Premium,5,Married,4,0,3,1,0,AVP,35501
203793,27,Self Enquiry,1,Salaried,Female,3,5,Basic,3,Married,3,1,4,0,1,Executive,21611
203794,28,Self Enquiry,3,Small Business,Female,3,2,Premium,3,Unmarried,2,0,1,0,2,Manager,25178
203795,49,Company Invited,1,Small Business,Female,3,4,Premium,3,Married,6,0,5,0,1,AVP,35852
203796,45,Self Enquiry,1,Salaried,Male,4,2,Basic,5,Married,4,0,3,1,3,Manager,23711
203797,35,Company Invited,1,Large Business,Male,3,6,Basic,5,Married,3,1,3,1,1,Executive,20985
203798,57,Self Enquiry,1,Salaried,Male,4,4,Basic,3,Single,3,0,3,0,1,Executive,21265
203799,37,Self Enquiry,3,Small Business,Male,3,5,Premium,4,Married,4,0,4,1,1,Manager,24185
203800,42,Self Enquiry,3,Small Business,Female,3,4,Premium,4,Married,7,0,3,1,2,Manager,23071
203801,43,Self Enquiry,1,Small Business,Male,3,4,Premium,5,Married,2,0,3,1,1,Senior Manager,32026
203802,32,Self Enquiry,3,Small Business,Female,3,4,Premium,3,Married,4,1,1,0,1,Manager,25261
203803,35,Self Enquiry,3,Small Business,Female,4,5,Basic,3,Married,5,1,3,0,1,Manager,26781
203804,32,Self Enquiry,1,Small Business,Female,4,2,Basic,3,Married,2,0,5,1,3,Executive,22656
203805,27,Company Invited,1,Salaried,Male,4,2,Basic,3,Married,2,0,4,1,2,Executive,21222
203806,46,Company Invited,1,Small Business,Male,3,4,Premium,3,Unmarried,6,0,1,1,2,Manager,24077
203807,34,Self Enquiry,3,Small Business,Male,3,4,Premium,3,Unmarried,3,0,1,0,1,Manager,24165
203808,29,Company Invited,3,Salaried,Male,3,5,Premium,3,Married,3,1,1,0,1,Manager,25512
203809,30,Company Invited,3,Large Business,Male,3,2,Basic,5,Single,3,0,3,1,2,Executive,19769
203810,40,Company Invited,3,Salaried,Female,3,6,Premium,3,Married,8,0,5,0,1,Manager,24414
203811,28,Self Enquiry,1,Large Business,Male,3,4,Basic,4,Married,3,0,4,1,2,Executive,20904
203812,35,Company Invited,1,Salaried,Male,3,5,Premium,3,Married,3,1,1,1,1,Manager,24425
203813,29,Self Enquiry,3,Small Business,Female,3,4,Premium,3,Unmarried,5,1,5,1,2,Manager,28532
203814,48,Company Invited,1,Large Business,Male,4,4,Basic,4,Married,2,0,3,0,3,Manager,24145
203815,57,Self Enquiry,3,Small Business,Female,3,5,Premium,5,Married,6,0,5,0,2,Manager,24058
203816,40,Self Enquiry,1,Small Business,Male,3,4,Premium,5,Married,3,0,4,1,1,Manager,23829
203817,39,Company Invited,1,Small Business,Female,3,5,Premium,4,Married,3,1,1,1,1,Manager,20811
203818,59,Self Enquiry,3,Salaried,Female,4,4,Premium,3,Married,3,1,5,1,1,AVP,36553
203819,33,Company Invited,1,Salaried,Female,3,2,Basic,3,Single,5,1,1,0,2,Executive,21110
203820,39,Self Enquiry,1,Salaried,Male,4,4,Basic,3,Married,4,0,1,1,2,Executive,23449
203821,50,Company Invited,1,Salaried,Male,3,4,Premium,3,Married,3,0,3,1,1,VP,37839
203822,43,Self Enquiry,3,Small Business,Male,4,4,Basic,3,Married,5,1,1,0,1,Manager,23765
203823,28,Company Invited,2,Salaried,Female,3,5,Basic,4,Married,3,0,1,1,1,Executive,21541
203824,36,Self Enquiry,3,Small Business,Male,4,4,Basic,5,Married,2,0,3,0,1,Manager,20822
203825,29,Company Invited,1,Small Business,Male,3,4,Basic,3,Single,3,0,3,0,1,Executive,20822
203826,32,Company Invited,1,Small Business,Male,3,4,Basic,5,Married,3,1,1,0,1,Executive,21743
203827,37,Company Invited,1,Salaried,Male,4,2,Basic,4,Married,3,0,5,1,1,Executive,21488
203828,35,Self Enquiry,3,Small Business,Male,3,4,Premium,3,Unmarried,3,0,5,1,1,Senior Manager,28566
203829,35,Self Enquiry,3,Small Business,Male,3,4,Premium,3,Married,3,0,1,1,2,Senior Manager,27306
203830,27,Self Enquiry,1,Small Business,Male,4,4,Basic,5,Unmarried,2,0,5,1,3,Executive,21545
203831,30,Self Enquiry,1,Salaried,Male,3,4,Premium,5,Married,2,0,3,1,1,Manager,24051
203832,33,Company Invited,1,Small Business,Female,3,4,Premium,3,Married,7,0,3,0,2,Manager,25345
203833,32,Company Invited,1,Salaried,Male,3,6,Premium,5,Married,3,0,1,1,2,Manager,23681
203834,29,Self Enquiry,1,Large Business,Male,3,5,Basic,3,Married,7,0,3,0,2,Executive,21045
203835,39,Self Enquiry,3,Salaried,Male,3,5,Basic,5,Unmarried,6,0,3,0,2,Executive,21536
203836,36,Self Enquiry,3,Salaried,Female,3,4,Premium,3,Married,3,1,4,1,2,Manager,23882
203837,28,Self Enquiry,3,Small Business,Male,3,4,Premium,3,Unmarried,3,0,1,0,2,Manager,22783
203838,33,Self Enquiry,1,Salaried,Male,3,5,Premium,3,Unmarried,2,0,1,0,2,Manager,28357
203839,32,Company Invited,3,Small Business,Male,4,4,Basic,3,Married,3,1,3,0,2,Manager,24295
203840,54,Self Enquiry,3,Salaried,Male,4,4,Basic,5,Single,8,1,3,1,3,Senior Manager,29126
203841,55,Self Enquiry,1,Salaried,Female,4,4,Basic,3,Married,5,0,5,0,2,Manager,21575
203842,34,Company Invited,1,Salaried,Male,3,4,Premium,3,Married,3,0,5,1,2,Manager,24646
203843,44,Self Enquiry,1,Salaried,Male,2,4,Premium,3,Married,3,0,1,1,1,Senior Manager,26188
203844,39,Company Invited,2,Salaried,Male,3,4,Basic,4,Married,2,1,1,1,2,Executive,21669
203845,56,Self Enquiry,2,Salaried,Male,4,2,Premium,4,Married,6,1,5,1,3,VP,38314
203846,32,Self Enquiry,1,Small Business,Female,3,6,Basic,3,Married,3,1,5,1,1,Executive,19807
203847,40,Self Enquiry,3,Small Business,Male,4,4,Premium,5,Single,2,0,1,1,3,AVP,32019
203848,43,Company Invited,1,Salaried,Male,3,5,Premium,3,Unmarried,3,0,3,1,2,Manager,23010
203849,32,Company Invited,1,Small Business,Female,3,4,Premium,3,Married,6,0,1,1,2,Senior Manager,29709
203850,55,Self Enquiry,1,Small Business,Female,4,4,Basic,5,Unmarried,8,1,1,0,1,Manager,23118
203851,25,Self Enquiry,1,Salaried,Male,3,5,Premium,3,Unmarried,3,0,3,1,2,Manager,23295
203852,24,Self Enquiry,1,Salaried,Male,4,4,Basic,3,Unmarried,3,0,5,1,1,Executive,21325
203853,41,Company Invited,1,Large Business,Female,4,4,Basic,3,Married,3,0,3,1,2,Manager,25001
203854,41,Self Enquiry,3,Small Business,Female,4,4,Basic,4,Married,5,0,3,1,2,Manager,24355
203855,26,Self Enquiry,2,Salaried,Female,3,4,Basic,4,Married,6,0,4,0,1,Executive,20865
203856,31,Self Enquiry,1,Small Business,Male,4,4,Basic,4,Married,3,0,5,0,2,Executive,22426
203857,26,Self Enquiry,1,Salaried,Male,3,4,Basic,3,Married,8,1,5,0,1,Executive,22655
203858,48,Self Enquiry,1,Small Business,Male,3,4,Premium,3,Unmarried,4,0,3,1,1,Senior Manager,27311
203859,34,Company Invited,1,Small Business,Male,3,5,Basic,3,Married,3,0,3,0,1,Executive,20686
203860,39,Self Enquiry,3,Salaried,Male,3,4,Premium,4,Married,2,0,4,1,2,Manager,23118
203861,32,Self Enquiry,3,Salaried,Male,3,4,Basic,3,Married,2,0,4,1,1,Executive,21745
203862,39,Company Invited,1,Salaried,Male,4,5,Basic,3,Married,4,0,4,1,2,Manager,23999
203863,43,Self Enquiry,1,Salaried,Male,3,4,Premium,5,Married,8,1,1,0,1,Manager,24088
203864,42,Self Enquiry,1,Salaried,Male,4,4,Basic,3,Married,5,0,1,0,1,Executive,21460
203865,48,Company Invited,1,Small Business,Female,4,4,Premium,4,Married,2,0,5,0,1,Senior Manager,30635
203866,36,Self Enquiry,1,Small Business,Male,3,4,Basic,3,Married,2,1,5,0,1,Executive,21338
203867,23,Self Enquiry,1,Salaried,Male,4,4,Basic,3,Unmarried,2,0,3,0,3,Executive,22053
203868,36,Self Enquiry,1,Small Business,Male,3,4,Premium,3,Unmarried,3,0,4,0,2,Manager,23776
203869,34,Self Enquiry,1,Small Business,Female,4,4,Basic,3,Married,2,1,1,1,2,Manager,23556
203870,33,Self Enquiry,1,Salaried,Female,3,5,Basic,4,Unmarried,3,0,3,1,1,Executive,21515
203871,41,Self Enquiry,1,Salaried,Male,3,4,Basic,3,Married,2,0,1,0,1,Executive,21084
203872,33,Self Enquiry,3,Small Business,Male,4,5,Basic,4,Married,2,0,1,0,3,Executive,20947
203873,40,Self Enquiry,1,Salaried,Male,3,4,Premium,3,Unmarried,2,0,4,1,1,Manager,22786
203874,39,Self Enquiry,1,Small Business,Female,3,6,Premium,3,Married,5,0,1,1,2,Senior Manager,31884
203875,33,Self Enquiry,3,Small Business,Female,3,4,Premium,3,Married,3,0,5,1,1,Senior Manager,29100
203876,38,Self Enquiry,1,Salaried,Female,3,2,Premium,3,Married,3,1,1,0,2,Senior Manager,32422
203877,26,Self Enquiry,3,Salaried,Female,3,4,Premium,3,Married,2,1,1,1,2,Manager,23585
203878,53,Company Invited,3,Salaried,Male,3,4,Basic,3,Married,4,0,1,1,2,Executive,22160
203879,45,Self Enquiry,1,Small Business,Male,3,4,Basic,3,Single,8,1,4,0,2,Executive,21114
203880,22,Self Enquiry,3,Small Business,Male,3,4,Basic,5,Single,3,1,1,1,1,Executive,21058
203881,40,Company Invited,1,Salaried,Male,3,4,Premium,3,Single,3,0,4,0,2,VP,38109
203882,24,Company Invited,3,Small Business,Male,3,4,Basic,5,Married,3,0,5,1,1,Executive,20468
203883,37,Self Enquiry,3,Small Business,Female,4,5,Basic,3,Married,2,0,3,1,1,Senior Manager,26322
203884,37,Company Invited,1,Salaried,Female,4,4,Basic,4,Married,2,0,3,1,2,Manager,23809
203885,57,Company Invited,1,Salaried,Male,3,4,Premium,3,Married,3,0,3,0,1,Manager,24984
203886,30,Self Enquiry,1,Small Business,Male,3,4,Basic,3,Married,2,1,3,1,1,Executive,23465
203887,43,Self Enquiry,1,Salaried,Male,3,4,Premium,3,Married,3,0,3,1,2,VP,37558
203888,57,Self Enquiry,1,Large Business,Male,4,4,Basic,3,Married,2,0,4,1,3,Executive,21017
203889,42,Self Enquiry,1,Salaried,Female,3,5,Premium,4,Married,2,0,5,1,2,AVP,32248
203890,35,Self Enquiry,3,Small Business,Female,4,5,Basic,3,Married,3,0,5,1,1,Manager,25390
203891,37,Company Invited,3,Small Business,Male,3,6,Premium,3,Married,3,0,1,1,1,Manager,24084
203892,42,Self Enquiry,3,Salaried,Male,3,5,Premium,4,Married,4,0,3,0,2,Manager,27616
203893,33,Self Enquiry,1,Large Business,Male,4,4,Basic,5,Single,3,0,1,1,2,Executive,21117
203894,36,Self Enquiry,2,Salaried,Female,3,4,Premium,3,Unmarried,3,1,1,1,1,Senior Manager,27515
203895,39,Self Enquiry,3,Salaried,Female,4,4,Basic,3,Married,3,0,4,0,3,Manager,24021
203896,51,Company Invited,3,Salaried,Male,4,4,Basic,3,Married,2,0,3,1,2,Manager,25406
203897,37,Self Enquiry,3,Small Business,Female,4,5,Basic,3,Married,6,0,1,1,2,Manager,25330
203898,46,Self Enquiry,3,Salaried,Female,3,4,Premium,3,Unmarried,2,0,1,1,1,Manager,23528
203899,41,Self Enquiry,1,Salaried,Male,3,5,Basic,3,Unmarried,4,0,5,0,2,Executive,21487
203900,36,Company Invited,1,Salaried,Male,4,4,Basic,3,Married,3,1,3,1,1,Manager,24367
203901,41,Self Enquiry,1,Small Business,Female,4,4,Basic,3,Married,4,0,1,1,2,Executive,20679
203902,36,Self Enquiry,1,Salaried,Female,4,6,Basic,3,Married,3,0,3,0,2,Executive,21655
203903,30,Self Enquiry,1,Salaried,Male,3,5,Premium,4,Married,6,1,4,1,1,Manager,22703
203904,30,Self Enquiry,1,Small Business,Female,4,5,Basic,5,Unmarried,3,0,1,0,2,Executive,22463
203905,51,Self Enquiry,3,Small Business,Male,3,5,Premium,5,Married,6,1,5,0,1,Senior Manager,29532
203906,40,Self Enquiry,3,Small Business,Female,3,5,Premium,3,Married,2,0,1,1,2,AVP,30709
203907,32,Company Invited,1,Small Business,Male,4,4,Basic,5,Single,2,0,1,0,3,Manager,28614
203908,27,Self Enquiry,3,Salaried,Female,2,5,Basic,3,Unmarried,2,0,1,0,1,Executive,21644
203909,37,Company Invited,1,Small Business,Male,3,2,Premium,3,Married,6,0,3,0,1,Manager,21249
203910,40,Self Enquiry,1,Small Business,Male,3,5,Premium,5,Married,6,0,4,1,1,Senior Manager,28669
203911,28,Self Enquiry,1,Salaried,Male,3,2,Premium,4,Married,3,1,4,1,1,Manager,24820
203912,50,Company Invited,3,Small Business,Male,4,5,Basic,4,Married,4,0,3,1,3,Manager,24068
203913,35,Self Enquiry,1,Small Business,Male,3,2,Premium,3,Married,4,0,3,0,2,Manager,23082
203914,42,Self Enquiry,3,Salaried,Female,4,4,Basic,3,Unmarried,2,1,4,0,3,Manager,24671
203915,50,Company Invited,1,Salaried,Male,4,5,Basic,4,Married,3,0,1,0,1,Manager,23808
203916,38,Self Enquiry,1,Salaried,Male,4,5,Basic,3,Single,8,1,3,0,3,Executive,20768
203917,34,Company Invited,1,Salaried,Female,3,4,Basic,3,Married,3,1,1,1,2,Executive,21587
203918,28,Self Enquiry,1,Small Business,Male,3,4,Basic,4,Married,2,0,5,1,2,Executive,22146
203919,33,Company Invited,1,Salaried,Male,4,4,Basic,3,Unmarried,2,0,3,1,2,Executive,21746
203920,60,Self Enquiry,1,Small Business,Female,3,2,Basic,5,Married,6,1,1,0,2,Executive,21348
203921,31,Self Enquiry,1,Salaried,Male,4,4,Basic,3,Married,3,0,3,1,3,Executive,21371
